Product_Name,Total_Rating,User,Time,Heading,Detail,Recommend,No_helpful_vote,Yes_helpful_vote
Freshpet® Vital™Grain Free Turkey Adult Dog Food,4.784810126582278,Caro18,07-11-2019,Healthy and Dogs love it!,We are feeding this twice a day as a treat.  My Husband switched from people food treats to this and the dogs are so much happier!!  Our dogs are 96 and 75 pounds so feeding this as a main food wouldn't work as we are retired.  But one slice morning and night each for them it is working out well! then they have their Blue Buffalo Wilderness to finish up with.  The heavier one has lost 4 pounds in 2 weeks!  They are not eating as much dry food.  But the biggest bonus is my Husband feels like he is giving them the best treat that they like!!  :),Y,0,36
Freshpet® Vital™Grain Free Turkey Adult Dog Food,4.784810126582278,Zaida,07-19-2018,Amazing!!!,I have a mix poodle senior dog going on 17 years of age. Always has been a picky eater and lately seems to be sleeping all the time has cataracts and I thought maybe the time was getting closer to losing him. My husband suggested I buy Freshpet Vital and see if that helps him eat better. I bought the chicken also the turkey and the transformation has been unbelievable. Not only is he eating a lot he seems to have a lot more energy and wants to walk more. I feel like I have a puppy again. He seems happy and that√¢‚Ç¨‚Ñ¢s the best part. I wish I had bought it sooner. Thank you for your product! I usually don√¢‚Ç¨‚Ñ¢t believe all the hype presented on commercials but this is a good one.,N,0,36
Freshpet® Vital™Grain Free Turkey Adult Dog Food,4.784810126582278,Rocky Balboa,12-16-2017,Best dog food out there!,"All natural real food, what a concept. My dog is have pit bull & half Rodiesian Ridgeback. Had the Hardest time finding him to right food. A friend of mine pointed this food out to me and ever since then I’ve never change my food",Y,0,36
Freshpet® Vital™Grain Free Turkey Adult Dog Food,4.784810126582278,Ilovemypets,10-20-2017,Maya's Allergies,"My dog Maya has a ton of allergies it's completely crazy! For years I've battled her ever changing allergies and on top of that she is picky! I love Maya and I will do anything for her, I did worry a lot every time she decided she didn't like the food I was feeding her. I switched her food I don't even know how many times. I finally came across something she can eat and she loves it! In total she has about 12 food allergies and 8 environmental allergies! So I consider Fresh Pet to be a life saver! Maya has been on their food over one year with no complaints!!!",N,0,36
Freshpet® Vital™Grain Free Turkey Adult Dog Food,4.784810126582278,Bree,07-09-2017,My dog loves it!,"I switched my dog to this food and he gobbles it right up! He wasn't eating his last food all in one sitting, but he cannot get enough of his fresh pet food!",N,0,36
Freshpet® Vital™Grain Free Turkey Adult Dog Food,4.784810126582278,Jersey,05-07-2017,I use to make my own food,"For years I made my dogs food, which took hours. I use to make sure it had all the vitamins and nutrition needed. I started doing this because there were too many recalls, plus I didn't like canned food and wanted a fresh meal for my babies. My vet started carrying Fresh Pet and I noticed it in the refrigerator. I asked about it and was told how amazing the food was. My vet thought it was one of the best-inspired products on the market. I decided to try it. Now remember my 3 angels where spoiled and use to home cooking. They immediately loved this new food and treats. So at first I thought they would tire of it after awhile, but it has been 6 years. The beauty of this product is they have different meat and fish proteins. The vegetables and fruit along with the protein are perfect together. I believe in variety, so I have tried them all. Plus going back and forth among their products you don√¢‚Ç¨‚Ñ¢t have to worry about changing, my dogs have never had issues. My guys like the vital turkey with spinach, cranberries and blueberries the best. Second favorite is Vital chicken. Anyone who has a Bichon or Maltese knows they can be a little picky, not in our house as plates are clean. We recently adopted another rescue who is a Westipoo. Poor little guy was under weight and his hair looked awful. 6 weeks of fresh pet he is full of energy, eating great and his hair looks healthy already. As they say you are what you eat and I totally believe better food leads to healthy and happy pups. Not to mention less visits to the vet.The company has fantastic customer service if you ever have any questions.",N,0,36
Freshpet® Vital™Grain Free Turkey Adult Dog Food,4.784810126582278,Jeaneneo,03-21-2016,AWESOME!!,This is the only food my mini goldendoodle will eat. She's very picky and we've had to change food quite frequently until we started mixing this food with her grain free dry food. She never misses a meal time now!!,Y,0,36
Freshpet® Vital™Grain Free Turkey Adult Dog Food,4.784810126582278,Bre,10-06-2014,Amazing!!,"My dog is so picky!! She's two and I've tried every grain free dog food and after a couple days she will not eat it which would lead to her vomiting and me having to give her Pepcid to control her stomach acid, a friend of mine recommended this product and from the second I brought it home and started cutting it up she was whining for it. She gobbles it up within a minute and cries for more!! She loves it!! She's only been on it for a few days but I can already tell a difference. I hope it keeps working for her!!",N,0,36
Freshpet® Vital™Grain Free Turkey Adult Dog Food,4.784810126582278,LoveParker,04-16-2014,"Finally, something my boxer will eat!","My boxer, Parker has recently been taking strong antibiotics that are making him ill. I have been unable to get him to eat any of his regular food or the ""bland diet"" which is boiled hamburger and rice or scrambled eggs and rice. I was getting desperate to find something he would eat. My local Tractor Supply Company had just gotten their Freshpet cooler. I took home some of the Vital grain free turkey. It wasn't looking good at first; he left some pieces on the floor and I put his bowl in the fridge. He went back to the pieces about an hour later and ate them! I pulled the bowl out of the fridge and he finished the bowl. I gave him a little more before bed and he was able to keep it all in his belly instead of all over the yard. Its going to be difficult to get Parker to eat dry kibble again after this but I'm glad he's eating something. Thank You Freshpet!",N,0,36
Freshpet® Vital™Grain Free Turkey Adult Dog Food,4.784810126582278,Julie,09-05-2013,Freshpet was the answer to Chip's diabetes crisis,"Chip is a 9 year old Pomeranian diagnosed with diabetes February 16, 2011. A time came when he stopped responding to his insulin and refused to eat. We changed insulin and after some experimenting we found Freshpet Vital. He loves it! We were able to get his diabetes under control. Chip and I are hoping to make pet lovers aware of diabetes in canine, felines, birds -- you name it. Diabetes can be managed, but left untreated diabetes is a silent killer. Learn more and read Chip's story -- http://main.diabetes.org/goto/chipcolesugarpom",N,0,36
Freshpet® Vital™Grain Free Turkey Adult Dog Food,4.784810126582278,Mememe,08-22-2013,Yup! My dogs love this one too!,I think the ingredients in this one are very healthy and go together perfectly. My dogs love it.,N,0,36
Freshpet® Vital™Grain Free Turkey Adult Dog Food,4.784810126582278,Bentleysmom,07-24-2013,happy customer,My 7 year old boxer loves the vital food. He hates every other kind of dog food. I had to almost hand feed him most meals to get him to eat anything. I don't have to do this since I switched him to vital.I would like to see vital come in packages than 2lbs.,N,0,36
Freshpet® Vital™Grain Free Turkey Adult Dog Food,4.784810126582278,Lisa,05-15-2013,Love this!,"I have never served Turkey before to my pets so this was a new experience not only for my dog but for me too. My golden loves this product! She can't wait to eat it. It's a nice lean meat for her and the tryptophan found in the turkey really mellows her out. This is great because right now she is a puppy! The only downfall is that it doesn't come in the 5lb. serving. Other than that, I am so happy that I found this product and company.",N,0,36
Freshpet® Vital™Grain Free Salmon & Ocean Whitefish Adult Dog Food,4.662337662337662,Kipsgr8Mom,01-15-2023,Healthy life saver,Kip had pancreatitis so bad and was near death …he wouldn’t touch the low fat can food from vet…this was recommended and Kip loved it and is back to his old self and healthier than before!,Y,22,141
Freshpet® Vital™Grain Free Salmon & Ocean Whitefish Adult Dog Food,4.662337662337662,Druex,01-03-2023,Excellent product.,I buy this item  every week for my dog Druex and he loves it.,Y,22,141
Freshpet® Vital™Grain Free Salmon & Ocean Whitefish Adult Dog Food,4.662337662337662,protectiveOldLady,12-27-2022,Contains Ground-up Bones,"After showing a roll of this to our vet, he said...""NO"" some of the pieces are to large with very 
sharp edges. If the company is going to ""ground-up"" the fish, turkey, and chicken bones they need to create a safe powder like material, not just chunks of various sizes. There is no guarantee an animals stomach acid will dissolve chunks like what we've found.
I will listen to our VET of 20 years and not the company that manufactures the problem.",N,22,141
Freshpet® Vital™Grain Free Salmon & Ocean Whitefish Adult Dog Food,4.662337662337662,Astrid222,11-29-2022,Open in the sink!,"While the quality of food is the same as the rest, this has a disturbing amount of oil/water in it. My counter smelled like fish for a few days and yes I cleaned and sanitized it. This is the only flavor my dog won't eat.",N,22,141
Freshpet® Vital™Grain Free Salmon & Ocean Whitefish Adult Dog Food,4.662337662337662,halfpass,11-19-2022,,Luna loves it and her fussy digestive system handles it just fine!!  I woild recommend it for both a fussy eater and one with digestive problems.,Y,22,141
Freshpet® Vital™Grain Free Salmon & Ocean Whitefish Adult Dog Food,4.662337662337662,Vinny said no,11-14-2022,Nasty,Dogs wouldn’t eat it. They like the other flavors !!!,N,22,141
